Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
#org+id+reporting,#org+name+reporting,#org+reporting+type,#org+id+provider,#org+name+provider,#org+type+provider,#org+id+receiver,#org+name+receiver,#org+type+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_direction,#value+total
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,pa000900000598,ACCIONA MICROENERGÍA PANAMÁ,,0,1,outgoing,540320
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,,ACNUR - Oficina del Alto Comisionad,,1,1,outgoing,579612
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g59437756,ACP - Associació Catalana per la Pa,,0,1,outgoing,2231662
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,09081310971017,ADES Santa Marta,,0,1,outgoing,109458
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82484882,"AIDA - Ayuda, Intercambio y Desarro",,0,1,outgoing,337548
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28831915,AIETI: Asociación de Investigación,,0,1,outgoing,370170
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78426558,ALIANZA POR LA SOLIDARIDAD,,0,1,outgoing,5211671
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,cr000900000867,ALIARSE,,0,1,outgoing,221901
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g81958092,ALMACIGA GRUPO DE TRABAJO INTERCULTURAL,,0,1,outgoing,296555
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mr000900000765,AMAD,,0,1,outgoing,346927
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000359,AME,,0,1,outgoing,85920
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28674125,AMIGOS DE LA TIERRA ESPAÑA,,0,1,outgoing,847766
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,20531549211,AMPA,,0,1,outgoing,209883
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mz000900000820,AMTM,,0,1,outgoing,710887
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g60192614,ARQUITECTOS SIN FRONTERAS-ESPAÑA,,0,1,outgoing,370434
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80176845,ASAMBLEA DE COOPERACIÓN POR LA PAZ,,0,1,outgoing,742804
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g14236186,ASOC. POR LA PAZ Y EL DESARROLLO,,0,1,outgoing,359264
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g84483106,ASOCIACIÓN AMIGOS DE SILVA,,0,1,outgoing,336325
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g31798002,ASOCIACIÓN DE TRABAJADORES Y TÉCNICOS SIN FRONTERAS MUGARIK GABEKO LANGLILE ETA TED,,0,1,outgoing,550664
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g42101931,ASOCIACIÓN ONGD CIVES MUNDI,,0,1,outgoing,1735431
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,20510313934,ASOCIACIÓN PERUANA DE PRODUCTORES,,0,1,outgoing,373436
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78885639,ASOCIACIÓN PROYDE,,0,1,outgoing,428050
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g48461065,ASOCIACIÓN ZABALKETA DE COOPERACIÓN Y DESARROLLO,,0,1,outgoing,1154379
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g42161539,ASOCICIÓN TIERRA SIN MALES,,0,1,outgoing,183756
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,f65202624,"AZIMUT 360, SCCL",,0,1,outgoing,676941
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,738701226,Action Against Hunger,,0,1,outgoing,171368
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,uy000a4541211a,Agencia Uruguaya Cooperación Intern,,0,1,outgoing,313200
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,00900000738,AgenciaSE,,0,1,outgoing,505215
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mz000900000850,Alcaldía de Boane,,0,1,outgoing,135884
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sn000900000800,Alcaldía de Dakar,,0,1,outgoing,158990
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mz000900000849,Alcaldía de Maputo,,0,1,outgoing,219188
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mz000900000851,Alcaldía de Matola,,0,1,outgoing,176813
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sn000900000801,Alcaldía de Pikine,,0,1,outgoing,300722
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g11681616,Asociación Madre Coraje,,0,1,outgoing,336810
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,06143007871020,Asociación PROVIDA,,0,1,outgoing,140392
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g81375479,Asociación Paz con Dignidad,,0,1,outgoing,825199
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,a27005201,Banco Interamericano de Desarrollo,,0,1,outgoing,15382227
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,r2800560a,CARITAS ESPAÑOLA,,0,1,outgoing,5665704
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,hn000900000811,CARITAS HONDURAS,,0,1,outgoing,706218
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g31568892,CECJ - COORDINADORA ESTATAL DE COME,,0,1,outgoing,135675
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,00900000736,CEDAI,,0,1,outgoing,1232006
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ot000a1788901f,CEDEAO - Comunidad Económica de Est,,0,1,outgoing,92061
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g96284971,CENTRO DE ESTUDIOS RURALES Y AGRICULTURA INTERNACIONAL,,0,1,outgoing,3888037
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78919271,CENTRO DE ESTUDIOS Y SOLIDARIDAD CON AMERICA LATINA,,0,1,outgoing,6601175
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,20481234574,CENTRO ECUMÉNICO DE PROMOCIÓN,,0,1,outgoing,268193
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,b66245168,"CENTRO GLOBALCAD 3.0, SL",,0,1,outgoing,344655
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000475,CESA,,0,1,outgoing,1059401
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,pu000900000583,CIIFEN,,0,1,outgoing,2179016
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,do000900000745,CNCCMDL,,0,1,outgoing,129110
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,00900000737,CNE,,0,1,outgoing,280675
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sv000900000751,COAMSS,,0,1,outgoing,617485
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g14614937,COMUNIDAD ETEA COMPAÑIA DE JESUS PROVINCIA BETICA,,0,1,outgoing,864532
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g81810392,CONEMUND,,0,1,outgoing,1952446
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82091554,COPADE - Fundación Comercio para el,,0,1,outgoing,1174846
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,a28799864,"CYTSA Creatividad y tecnología, S.A",,0,1,outgoing,228719
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,20142582725,Centro Internacional de la Papa,,0,1,outgoing,336810
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2820002j,Centro de Investigaciones Energétic,,0,1,outgoing,341755
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,gt000900000887,Cooperativa Cuatro Pinos,,0,1,outgoing,231820
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2866001g,Cruz Roja Española,,0,1,outgoing,3342732
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2866001g,Cruz Roja Española,,1,1,outgoing,1973375
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,cv000900000852,Cám Muni Ribeira Grande Santiago,,0,1,outgoing,644695
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,dal1909124x3,DATA-POP ALLIANCE LATINOAMERICA,,0,1,outgoing,211174
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,hn000900000689,DICTA,,0,1,outgoing,280675
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ht000900000269,DINEPA,,0,1,outgoing,1457734
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ni000a6522563a,ENACAL-EMP.NICA ACUEDUCT. Y ALCANT.,,0,1,outgoing,15223484
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sn000900000803,Energía Medioambiente Desarrollo,,0,1,outgoing,173388
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ot000a0000486a,FAO - Organización de las Naciones,,0,1,outgoing,884613
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g46973715,FARMACEUTICOS MUNDI,,0,1,outgoing,395747
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80454549,FED. DE ASOCIACIONES MEDICUS MUNDI,,0,1,outgoing,505215
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28783991,FEMP,,0,1,outgoing,367384
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,1790164241001,FEPP,,0,1,outgoing,3058992
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78771813,FPSC - Fundación Promoción Social d,,0,1,outgoing,5452685
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82324971,FUND. PARA INVESTIGACION DEL CLIMA,,1,1,outgoing,326212
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g65341695,FUND.PRIV.INSTITUTO DE SALUD GLOBAL,,0,1,outgoing,498541
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g58236803,FUNDACIO INTERMON OXFAM,,0,1,outgoing,3273402
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g85577732,FUNDACION ACCIONA MICROENERGIA,,0,1,outgoing,821270
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g86014479,FUNDACION ACODEA,,0,1,outgoing,359341
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80956733,FUNDACION TIERRA DE HOMBRES ESPAÑA,,0,1,outgoing,382897
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,cr000a24189513,FUNDACION UNIVERSIDAD COSTA RICA,,0,1,outgoing,449641
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80707839,FUNDACIÓN 2001 GLOBAL NATURE,,0,1,outgoing,263994
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g81164105,FUNDACIÓN ACCION CONTRA EL HAMBRE,,0,1,outgoing,24752
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82262932,"FUNDACIÓN ADRA, AGENCIA ADVENTISTA PARA EL DESARROLLO Y RECURSOS ASISTENCIALES",,0,1,outgoing,2182062
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g48811376,FUNDACIÓN ALBOAN,,0,1,outgoing,1658325
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82257064,FUNDACIÓN AYUDA EN ACCIÓN,,0,1,outgoing,4262274
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82204819,FUNDACIÓN CIDEAL DE COOPERACIÓN E INVESTIGACIÓN,,0,1,outgoing,4583555
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78350980,FUNDACIÓN DE AYUDA CONTRA LA DROGADICCION,,0,1,outgoing,2156688
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g79545547,FUNDACIÓN DE CULTURA ISLÁMICA,,0,1,outgoing,341251
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g85368157,FUNDACIÓN DE RELIGIOSOS PARA LA SAL,,0,1,outgoing,490388
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82316522,FUNDACIÓN ECONOMISTAS SIN FRONTERAS,,0,1,outgoing,446940
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82409020,FUNDACIÓN ENTRECULTURAS - FE Y ALEGRIA,,0,1,outgoing,11885
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82641408,FUNDACIÓN JOVENES Y DESARROLLO,,0,1,outgoing,101080
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g95204160,FUNDACIÓN MUNDUBAT - MUNDUBAT FUNDA,,0,1,outgoing,4316188
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g41553561,FUNDACIÓN PARA LA COOPERACIÓN - APY SOLIDARIDAD EN ACCIÓN,,0,1,outgoing,281290
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g82895475,FUNDACIÓN PLAN INTERNACIONAL ESPAÑA,,0,1,outgoing,4853022
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g63059521,FUNDACIÓN PUEBLO PARA PUEBLO,,0,1,outgoing,448356
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g84451087,FUNDACIÓN UNICEF-COMITÉ ESPAÑOL (UNICEF-España),,0,1,outgoing,188503
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,1791757734001,Fundación Ambiente y Sociedad (FAS),,0,1,outgoing,624305
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78096187,Fundación CODESPA,,0,1,outgoing,2171188
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g83626937,Fundación Energia sin fronteras,,0,1,outgoing,440734
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28518546,Fundación Humanismo y Democracia,,0,1,outgoing,1105655
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80468564,Fundación Intered,,0,1,outgoing,428070
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g04377511,Fundación Tecnologías Auxiiliares A,,0,1,outgoing,249645
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g14894158,Fundación Universidad Loyola Andalu,,0,1,outgoing,472200
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000682,GAD DE PORTOVIEJO,,0,1,outgoing,3179372
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,gt000900000754,HELVETAS,,0,1,outgoing,1720156
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,,HELVETAS Swiss Intercooperation,24,0,1,outgoing,1745672
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,gt000900000773,ICC Instituto Privado de Investigac,,0,1,outgoing,338226
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,f14472542,IDEAS - Iniciativas de Economía Alt,,0,1,outgoing,130500
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,cr000900000711,IICA,,0,1,outgoing,336810
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,b82512609,INCATEMA,,0,1,outgoing,488702
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,217500470011,INST.INTERAM.INVEST.CAMBIO GLOBAL,,0,1,outgoing,653595
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ne000900000212,IPDR de Níger,,0,1,outgoing,295050
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,do000900000516,JAD,,0,1,outgoing,294775
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,gt000a0001405j,MANCUERNA - Mancomunidad de municip,,0,1,outgoing,235400
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28567790,MANOS UNIDAS COMITE CATOLICO DE LA CAMPAÑA CONTRA EL HAMBRE EN EL MUNDO,,0,1,outgoing,2156688
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sv000a2201200i,MARN,,0,1,outgoing,336810
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,000a4788551a,MINISTERIO DE AGRICULTURA,,0,1,outgoing,280675
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ne000900000661,MINISTERIO DE AGRICULTURA DE NÍGER,,0,1,outgoing,341937
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mr000900000211,MINISTERIO DE GANADERIA,,0,1,outgoing,725614
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g28838001,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,,0,1,outgoing,6495438
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g20673604,MUNDUKIDE FUNDAZIOA,,0,1,outgoing,780567
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g98199607,MUNICIPALISTAS POR LA SOLIDARIDAD Y EL FORTALECIMIENTO INSTITUCIONAL - MUSOL,,0,1,outgoing,583975
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,bo000900000199,Min Medio Ambiente Agua Bol,,0,1,outgoing,2344332
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,350815623,MinAgricAmbiente,,0,1,outgoing,667936
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ml000900000664,Ministerio de Agricultura de Mali,,0,1,outgoing,860285
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,br000900000448,Ministerio de Medio Ambiente,,0,1,outgoing,177682
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,365470123,Ministerio del Ambiente de Perú,,0,1,outgoing,118310
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g48301428,NAZIOARTEKO ELKARTASUNA - SI,,0,1,outgoing,1132910
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,sn000900000543,OFOR,,0,1,outgoing,1629901
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000710,OLADE,,0,1,outgoing,728940
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,uy000900000753,OMM Oficina Regional de la Organiza,,0,1,outgoing,635207
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mr000900000477,ONARDEL,,0,1,outgoing,661039
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80366107,ONG RESCATE INTERNACIONAL,,0,1,outgoing,461740
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80004757,ONGAWA - Ingeniería para el Desarro,,0,1,outgoing,3005714
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,0000004,ONU HABITAT,,0,1,outgoing,1073767
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ps000900000796,PARC,,0,1,outgoing,925339
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,x000000000,PNUMA,,0,1,outgoing,229120
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g29610946,PRODIVERSA - PROGRESO Y DIVERSIDAD,,0,1,outgoing,254596
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,es000a4589621d,PROGRAMA MUNDIAL DE ALIMENTOS,,0,1,outgoing,336810
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78223872,PROSALUS,,0,1,outgoing,2311684
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,0190428486001,PROTOS,,0,1,outgoing,3736464
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ps000a2312206b,Programa Creación Empleo F. Gaza,,0,1,outgoing,919892
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ps000900000417,RWDS,,0,1,outgoing,496989
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000434,Red Internac.del Bambú y el Ratán,,0,1,outgoing,841373
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mr000900000804,Región de Nuakchot,,0,1,outgoing,499234
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ot000a3012205e,SECRETARIA GENERAL DEL SICA,,0,1,outgoing,2191038
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g80547565,SOLIDARIDAD EDUCACION Y DESARROLLO,,0,1,outgoing,615119
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g78424587,SOLIDARIDAD PARA EL DESARROLLO Y LA PAZ,,0,1,outgoing,413529
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,mz000900000819,SPAE,,0,1,outgoing,71142
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,b83961433,SUSTENTIA SL,,0,1,outgoing,221408
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,2019/otr/1000674,Sin asignar,,0,1,outgoing,11886653
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,a28476208,TRAGSA,,0,1,outgoing,2829505
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,a79365821,TRAGSATEC,,0,1,outgoing,13159
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2818029g,UNIVERSIDAD CARLOS III,,0,1,outgoing,414619
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q4118001i,UNIVERSIDAD DE SEVILLA,,0,1,outgoing,341217
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q4618001d,UNIVERSIDAD DE VALENCIA,,0,1,outgoing,208499
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q4618002b,UNIVERSITAT POLITECNICA DE VALENCIA,,0,1,outgoing,769130
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g84334903,UNRWA - Comité español,,0,1,outgoing,114258
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2818015f,UPM-CENTRO INNOVAC TECNO (itdUPM),,0,1,outgoing,494063
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2818015f,UPM-CENTRO INNOVAC TECNO (itdUPM),,1,1,outgoing,909542
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,q2818014i,Universidad Complutense de Madrid,,0,1,outgoing,193606
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000093,Universidad Regional Amazónica,,0,1,outgoing,58755
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,g58429077,VETERINARIOS SIN FRONTERAS - VETERMON,,0,1,outgoing,4623793
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,009686424000,Verde Zamboanga Inc.,,0,1,outgoing,111310
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,003952034,ZOA,21,1,1,outgoing,1019793
es-dir3-ea0035768,AECID Spanish Agency for International Development Cooperation,10,,,,ec000900000562,inst investi geologic energetico,,0,1,outgoing,395409
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ACTIONAID INTERNATIONAL ITALIA ONLUS,22,0,1,outgoing,1366104
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AICS - AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO EPE,10,0,0,outgoing,167296
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AICS - AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO EPE,10,0,1,outgoing,20986504
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ALMA MATER STUDIORUM - UNIVERSITÀ DI BOLOGNA EPE,15,0,1,outgoing,467863
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AMBASCIATA D'ITALIA IN CAMERUN,10,0,1,outgoing,3886740
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AMBASCIATA D'ITALIA IN SERBIA,10,0,1,outgoing,345539
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AMICI DELLO STATO BRASILIANO ESPIRITO SANTO - CENTRO DI COLLABORAZIONE COMUNITARIA ONG,22,0,1,outgoing,1246346
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ARCS - ARCI CULTURE SOLIDALI ONLUS,22,0,1,outgoing,3339821
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ASES - Agricoltori Solidarietà e Sviluppo,22,0,1,outgoing,955416
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ASIA - ASSOCIAZIONE PER LA SOLIDARIETÀ INTERNAZIONALE IN ASIA ON,22,0,1,outgoing,1429185
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ASSOCIAZIONE ASIA - ASSOCIAZIONE SPAZIO INTERIORE E AMBIENTE,22,0,1,outgoing,41790
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ASSOCIAZIONE SOLIDARIETÀ PAESI EMERGENTI ONLUS,22,0,1,outgoing,464189
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,ASSOCIAZIONE TAMAT ONG,22,0,1,outgoing,1478469
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AUCI - ASSOCIAZIONE UNIVERSITARIA PER LA COOPERAZIONE INTERNAZIO,22,0,1,outgoing,433926
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,AUTORITA PORTUALE DELLA SPEZIA,10,0,1,outgoing,1811429
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,Absolute Energy,,0,1,outgoing,204516
xm-dac-6-4,AICS - Italian Agency for Cooperation and Development,10,,,,,Agdor s.a.s.s.,,0,1,outgoing,5601
